Năm;Tháng;Ngày;Tên Cty nhập khẩu;Địa chỉ Cty nhập khẩu;HS code;Tên hàng;Thuế suất XNK;Đơn vị tính;Số Lượng;Đơn giá Nguyên tệ;Đơn giá khai báo(USD);Trị giá USD;Nguyên tệ;Tỷ giá nguyên tệ;Tỷ giá USD;Mã phương thức thanh toán;Điều kiện giao hàng;Phương tiện vận chuyển;Tên nuớc xuất khẩu;Tên nước nhập khẩu;Chi cục hải quan;Loại hình;Số tờ khai
2024;9;9/9/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-17-GG#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	1.336 ; 	8,74 ; 	8,74 ; 	11.677 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306724272650
2024;9;9/10/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-18-LOIN#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	15.935 ; 	10,30 ; 	10,30 ; 	164.115 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306727489850
2024;9;9/10/24;HWAN YEU CO., LTD.;7F., NO.65, TIANHOU ST., QIANZHEN DIST., KAOHSIUNG CITY 806, TAIWAN, TW;03049990;EDW-NGTRMEAT31-100924PP#&Rẻo thịt cá ngừ (trimmed meat) đông lạnh#&KXĐ;0;Kilogam; 	25.000 ; 	2,15 ; 	2,15 ; 	53.750 ;USD; 	24.580,00 ; 	24.580,00 ;KC;CIF;2-Đường biển (container);Viet Nam;Taiwan;Chi cục HQ CK Cảng Cam Ranh;Xuất sản phẩm sản xuất xuất khẩu;306726327300
2024;9;9/10/24;DIVINE J TRADING;PUROK UPPER BANUALAN BRGY. TAMBLER, GENERAL SANTOS CITY, PHILIPPINES, PH;03049990;Ức cá ngừ đông lạnh, Frozen Tuna Kama , packing 10KG/CTN. Hàng mới 100%#&VN;0;Kilogam; 	4.000 ; 	1,40 ; 	1,40 ; 	5.591 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;C&F;2-Đường biển (container);Viet Nam;Philippines;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất kinh doanh;306726994400
2024;9;9/10/24;DIVINE J TRADING;PUROK UPPER BANUALAN BRGY. TAMBLER, GENERAL SANTOS CITY, PHILIPPINES, PH;03049990;Lườn cá ngừ đông lạnh, Frozen Tuna Belly , packing 10KG/CTN. Hàng mới 100%#&VN;0;Kilogam; 	4.000 ; 	2,80 ; 	2,80 ; 	11.182 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;C&F;2-Đường biển (container);Viet Nam;Philippines;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất kinh doanh;306726994400
2024;9;9/10/24;DIVINE J TRADING;PUROK UPPER BANUALAN BRGY. TAMBLER, GENERAL SANTOS CITY, PHILIPPINES, PH;03049990;Thịt cá ngừ đông lạnh loại 2B,Frozen Tuna Meat B , packing 10KG/CTN. Hàng mới 100%#&VN;0;Kilogam; 	13.000 ; 	1,80 ; 	1,80 ; 	23.361 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;C&F;2-Đường biển (container);Viet Nam;Philippines;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất kinh doanh;306726994400
2024;9;9/10/24;DIVINE J TRADING;PUROK UPPER BANUALAN BRGY. TAMBLER, GENERAL SANTOS CITY, PHILIPPINES, PH;03049990;Đuôi cá ngừ đông lạnh, Frozen Tuna Belly , packing 10KG/CTN. Hàng mới 100%#&VN;0;Kilogam; 	1.000 ; 	0,80 ; 	0,80 ; 	799 ;USD; 	24.580,00 ; 	24.580,00 ;TTR;C&F;2-Đường biển (container);Viet Nam;Philippines;Chi cục HQ CK Cảng Sài Gòn KV I;Xuất kinh doanh;306726994400
2024;9;9/11/24;'SUONG NGO;;03049990;Cá ngừ kho đông lạnh, 1kg/hủ, nsx bep an viet, hsd 02.09.2024-02.12.2024, xuất xứ Việt Nam, hàng quà tặng, hàng mới 100%#&VN;0;Lon/Can; 	2 ; 	6,80 ; 	6,80 ; 	14 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FCA;1-Đường không;Viet Nam;United States of America;Chi cục HQ Chuyển phát nhanh;Xuất khẩu hàng khác;306730886510
2024;9;9/11/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA BM-19-LOIN-SAU#&Cá ngừ cắt vụn đông lạnh#&KXĐ;0;Kilogam; 	1.728 ; 	10,49 ; 	10,49 ; 	18.122 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306729917010
2024;9;9/11/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA LOIN-18-GG#&Cá ngừ cắt khúc đông lạnh#&KXĐ;0;Kilogam; 	293 ; 	8,41 ; 	8,41 ; 	2.463 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306729917010
2024;9;9/11/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA BM-18-GG#&Cá ngừ cắt vụn đông lạnh#&KXĐ;0;Kilogam; 	577 ; 	9,10 ; 	9,10 ; 	5.247 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306729917010
2024;9;9/11/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA BM-18-GG#&Cá ngừ cắt vụn đông lạnh#&KXĐ;0;Kilogam; 	322 ; 	9,10 ; 	9,10 ; 	2.933 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306729917010
2024;9;9/11/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-18-WR#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	2.697 ; 	7,70 ; 	7,70 ; 	20.765 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306729917010
2024;9;9/11/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA BM-18-WR#&Cá ngừ cắt vụn đông lạnh#&KXĐ;0;Kilogam; 	2.587 ; 	7,15 ; 	7,15 ; 	18.496 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306729917010
2024;9;9/11/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-19-LOIN-SAU#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	3.066 ; 	10,55 ; 	10,55 ; 	32.344 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306729917010
2024;9;9/11/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-19-LOIN-SAU#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	454 ; 	10,68 ; 	10,68 ; 	4.848 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306729917010
2024;9;9/11/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-19-LOIN-SAU#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	154 ; 	12,87 ; 	12,87 ; 	1.986 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306729917010
2024;9;9/11/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-19-LOIN-SAU#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	1.069 ; 	10,60 ; 	10,60 ; 	11.326 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306729917010
2024;9;9/11/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA LOIN-19-LOIN-SAU#&Cá ngừ cắt khúc đông lạnh#&KXĐ;0;Kilogam; 	1.301 ; 	10,27 ; 	10,27 ; 	13.356 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306729917010
2024;9;9/11/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA BM-19-LOIN-SAU#&Cá ngừ cắt vụn đông lạnh#&KXĐ;0;Kilogam; 	1.743 ; 	10,96 ; 	10,96 ; 	19.104 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306729917010
2024;9;9/12/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA BM-18-GG#&Cá ngừ cắt vụn đông lạnh#&KXĐ;0;Kilogam; 	345 ; 	9,10 ; 	9,10 ; 	3.140 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306733817740
2024;9;9/12/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-18-WR#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	150 ; 	7,23 ; 	7,23 ; 	1.083 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306733817740
2024;9;9/12/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-18-WR#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	1.152 ; 	7,70 ; 	7,70 ; 	8.872 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306733817740
2024;9;9/12/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-18-WR#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	518 ; 	7,26 ; 	7,26 ; 	3.757 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306733817740
2024;9;9/12/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA BM-18-WR#&Cá ngừ cắt vụn đông lạnh#&KXĐ;0;Kilogam; 	222 ; 	7,62 ; 	7,62 ; 	1.695 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306733817740
2024;9;9/12/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-18-LOIN#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	4.813 ; 	12,15 ; 	12,15 ; 	58.468 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306733817740
2024;9;9/12/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-18-LOIN#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	1.222 ; 	10,48 ; 	10,48 ; 	12.800 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306733817740
2024;9;9/12/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-18-LOIN#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	967 ; 	10,16 ; 	10,16 ; 	9.822 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306733817740
2024;9;9/12/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-18-GG#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	2.387 ; 	8,71 ; 	8,71 ; 	20.791 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306733817740
2024;9;9/12/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-18-GG#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	545 ; 	8,74 ; 	8,74 ; 	4.761 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306733817740
2024;9;9/12/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-18-LOIN#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	2.050 ; 	10,23 ; 	10,23 ; 	20.964 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306733817740
2024;9;9/12/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-18-LOIN#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	1.090 ; 	10,31 ; 	10,31 ; 	11.231 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306733817740
2024;9;9/12/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-18-LOIN#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	186 ; 	10,00 ; 	10,00 ; 	1.861 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306733817740
2024;9;9/12/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA BM-18-LOIN#&Cá ngừ cắt vụn đông lạnh#&KXĐ;0;Kilogam; 	327 ; 	10,47 ; 	10,47 ; 	3.421 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306733817740
2024;9;9/12/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA BM-18-LOIN#&Cá ngừ cắt vụn đông lạnh#&KXĐ;0;Kilogam; 	1.468 ; 	10,00 ; 	10,00 ; 	14.678 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306733817740
2024;9;9/13/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-18-WR#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	9.954 ; 	7,38 ; 	7,38 ; 	73.457 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306737088360
2024;9;9/13/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-18-GG#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	5.884 ; 	8,89 ; 	8,89 ; 	52.317 ;USD; 	24.580,00 ; 	24.580,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306737088360
2024;9;9/14/24;OOO MOREODOR;117292, MOSCOW, PROFSOYUZNAYA ST. 3, OFFICE 412, RUSSIA, RU;03049990;TP-NREOBLVTM -467.24#&Rẻo thịt cá ngừ vây vàng (trimmed) ra da, ra xương đông lạnh (đóng gói: 20 kgs/thùng)#&KXĐ;0;Kilogam; 	8.000 ; 	2,40 ; 	2,40 ; 	19.200 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;Russian Federation;Chi cục HQ CK Cảng Qui Nhơn;Xuất sản phẩm sản xuất xuất khẩu;306737377720
2024;9;9/14/24;OOO MOREODOR;117292, MOSCOW, PROFSOYUZNAYA ST. 3, OFFICE 412, RUSSIA, RU;03049990;TP-NREOBLO -468.24#&Rẻo thịt cá ngừ vây vàng (trimmed) ra da, ra xương đông lạnh (đóng gói: 20 kgs/thùng)#&KXĐ;0;Kilogam; 	25.000 ; 	2,40 ; 	2,40 ; 	60.000 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;Russian Federation;Chi cục HQ CK Cảng Qui Nhơn;Xuất sản phẩm sản xuất xuất khẩu;306737047210
2024;9;9/14/24;OOO MOREODOR;117292, MOSCOW, PROFSOYUZNAYA ST. 3, OFFICE 412, RUSSIA, RU;03049990;TP-NREOBLO -469.24#&Rẻo thịt cá ngừ vây vàng (trimmed) ra da, ra xương đông lạnh (đóng gói: 20 kgs/thùng)#&KXĐ;0;Kilogam; 	25.000 ; 	2,40 ; 	2,40 ; 	60.000 ;USD; 	24.580,00 ; 	24.580,00 ;KC;FOB;2-Đường biển (container);Viet Nam;Russian Federation;Chi cục HQ CK Cảng Qui Nhơn;Xuất sản phẩm sản xuất xuất khẩu;306737119420
2024;9;9/17/24;OOO MOREODOR;117292, MOSCOW, PROFSOYUZNAYA ST. 3, OFFICE 412, RUSSIA, RU;03049990;TP-NREOBLO -475.24#&Rẻo thịt cá ngừ vây vàng (trimmed) ra da, ra xương đông lạnh (đóng gói: 20 kgs/thùng)#&VN;0;Kilogam; 	25.000 ; 	2,40 ; 	2,40 ; 	60.000 ;USD; 	24.410,00 ; 	24.410,00 ;KC;FOB;2-Đường biển (container);Viet Nam;Russian Federation;Chi cục HQ CK Cảng Qui Nhơn;Xuất sản phẩm sản xuất xuất khẩu;306744887650
2024;9;9/17/24;OOO MOREODOR;117292, MOSCOW, PROFSOYUZNAYA ST. 3, OFFICE 412, RUSSIA, RU;03049990;TP-NREOBLO -476.24#&Rẻo thịt cá ngừ vây vàng (trimmed) ra da, ra xương đông lạnh (đóng gói: 20 kgs/thùng)#&VN;0;Kilogam; 	25.000 ; 	2,40 ; 	2,40 ; 	60.000 ;USD; 	24.410,00 ; 	24.410,00 ;KC;FOB;2-Đường biển (container);Viet Nam;Russian Federation;Chi cục HQ CK Cảng Qui Nhơn;Xuất sản phẩm sản xuất xuất khẩu;306745000350
2024;9;9/17/24;OOO MOREODOR;117292, MOSCOW, PROFSOYUZNAYA ST. 3, OFFICE 412, RUSSIA, RU;03049990;TP-NREOBLO -477.24#&Rẻo thịt cá ngừ vây vàng (trimmed) ra da, ra xương đông lạnh (đóng gói: 20 kgs/thùng)#&VN;0;Kilogam; 	25.000 ; 	2,40 ; 	2,40 ; 	60.000 ;USD; 	24.410,00 ; 	24.410,00 ;KC;FOB;2-Đường biển (container);Viet Nam;Russian Federation;Chi cục HQ CK Cảng Qui Nhơn;Xuất sản phẩm sản xuất xuất khẩu;306745155860
2024;9;9/18/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-18-GG#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	3.286 ; 	9,10 ; 	9,10 ; 	29.910 ;USD; 	24.410,00 ; 	24.410,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306749386440
2024;9;9/18/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-18-GG#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	1.239 ; 	9,15 ; 	9,15 ; 	11.343 ;USD; 	24.410,00 ; 	24.410,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306749386440
2024;9;9/18/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA SAKU-18-GG#&Cá ngừ cắt lát đông lạnh#&KXĐ;0;Kilogam; 	2.121 ; 	9,13 ; 	9,13 ; 	19.366 ;USD; 	24.410,00 ; 	24.410,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306749386440
2024;9;9/18/24;CORAL TRIANGLE PROCESSORS, LLC;TRUST COMPANY COMPLEX, AJELTAKE RD, AJELTAKE ISLAND, MAJURO, MARSHALL ISLANDS, US;03049990;CTP-24-01-TUNA BM-18-GG#&Cá ngừ cắt vụn đông lạnh#&KXĐ;0;Kilogam; 	395 ; 	9,95 ; 	9,95 ; 	3.934 ;USD; 	24.410,00 ; 	24.410,00 ;KHONGTT;FOB;2-Đường biển (container);Viet Nam;United States of America;Chi cục HQ Biên Hoà;Xuất sản phẩm gia công cho thương nhân nước ngoài;306749386440
